,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
3842,811,0,0,1,0,27,1,2,1,0,0,0,0,2,2,0,0,1,95,2462.55,0
3843,546,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,3,70.85,70.85,1
3844,2503,0,0,0,0,35,1,2,0,2,0,2,2,2,2,1,1,1,85.95,3110.1,1
3845,2,1,0,0,0,4,1,0,1,0,0,2,0,0,0,0,1,2,73.9,280.85,1
3846,1194,0,0,1,1,8,1,0,0,0,0,0,0,0,0,0,1,2,45.45,411.75,0
3847,5947,1,0,0,0,10,1,0,2,1,1,1,1,1,1,0,1,1,20,198.6,0
3848,6188,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,3,49.2,103.7,0
3849,3564,0,0,1,0,58,1,2,1,2,2,2,0,2,2,2,1,0,109.45,6144.55,1
3850,4522,1,0,1,0,51,1,0,0,2,2,2,2,2,2,2,1,1,83.25,4089.45,0
3851,116,0,0,1,1,46,1,0,2,1,1,1,1,1,1,2,1,3,19.25,864.2,0
3852,5148,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,0,19.65,19.65,0
3853,5033,1,0,0,0,46,1,2,1,0,0,0,0,0,0,0,0,0,72.8,3249.4,0
3854,143,0,0,1,0,50,1,2,1,2,2,0,2,2,2,0,1,0,109.65,5405.8,0
3855,5428,1,0,1,1,53,1,0,0,0,2,0,2,2,0,0,0,1,65,3363.8,0
3856,4733,1,0,1,0,61,1,2,1,0,2,2,2,2,2,0,1,2,114.1,7132.15,0
3857,2556,1,0,0,0,5,1,0,2,1,1,1,1,1,1,0,0,0,20.65,93.55,0
3858,567,1,0,0,0,47,1,0,0,2,2,2,2,2,2,1,1,0,86.95,4138.9,0
3859,1172,0,0,0,0,54,1,2,1,0,2,2,0,2,0,1,1,0,94.75,5121.75,0
3860,6910,1,0,0,1,19,0,1,0,0,0,0,0,0,0,0,1,1,25.35,566.1,0
3861,317,0,0,0,1,26,1,0,1,0,2,2,2,2,2,2,1,2,105.45,2715.3,0
3862,4111,1,0,1,1,70,1,2,2,1,1,1,1,1,1,2,0,3,25.4,1782.05,0
3863,235,1,0,1,0,17,1,2,1,0,2,2,0,2,2,0,1,2,102.55,1742.5,0
3864,3363,0,0,0,0,30,1,2,1,0,2,0,0,2,2,0,1,2,100.2,2983.8,1
3865,4016,0,0,0,1,1,1,2,2,1,1,1,1,1,1,0,0,3,24,24,0
3866,2171,0,0,1,1,19,1,2,2,1,1,1,1,1,1,2,0,3,25.6,485.9,0
3867,3449,0,0,1,0,26,1,0,0,0,2,2,0,2,2,2,1,1,73.5,1905.7,0
3868,957,0,0,1,1,21,1,0,1,0,2,0,0,0,0,0,1,0,74.05,1565.7,1
3869,933,1,0,1,0,50,1,2,1,0,2,0,0,2,2,1,1,2,98.25,4858.7,0
3870,751,0,0,1,0,68,0,1,0,2,0,2,0,2,2,1,1,2,54.4,3723.65,0
3871,3737,1,0,0,0,3,1,2,1,0,0,2,0,2,2,0,1,0,101.55,298.35,1
3872,1348,1,0,1,1,9,1,0,1,0,0,2,2,2,2,0,0,2,103.1,970.45,0
3873,5183,0,0,1,1,51,0,1,0,2,0,0,2,0,0,2,0,0,34.2,1782,0
3874,3168,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,1,2,43.75,405.7,0
3875,1644,1,1,1,1,41,1,2,1,0,2,2,2,2,2,1,1,2,111.95,4534.9,1
3876,5207,1,0,0,0,22,1,2,1,0,2,0,0,2,2,0,1,2,100.65,2415.95,0
3877,1997,0,0,1,1,21,0,1,0,2,0,2,0,2,2,1,1,2,55.95,1157.05,1
3878,1503,1,0,1,1,71,1,2,1,2,2,2,2,2,2,2,1,0,116.05,8297.5,0
3879,5193,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.75,45.75,1
3880,6616,1,0,1,1,26,1,2,0,0,0,2,2,2,2,1,1,1,82,2083.1,0
3881,1463,1,0,1,0,71,1,2,0,2,2,0,2,0,0,2,0,0,65.15,4681.75,0
3882,6534,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,1,44.8,176.2,0
3883,5725,0,0,0,0,12,1,2,1,2,0,0,0,0,0,0,1,2,79.8,1001.2,0
3884,3127,0,0,1,0,18,1,2,1,0,0,0,2,2,0,0,1,2,88.85,1594.75,0
3885,2853,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,2,74.95,212.4,0
3886,2648,0,1,1,0,72,1,2,1,2,2,0,0,2,2,1,1,0,106.85,7677.4,0
3887,3116,1,0,0,0,11,1,0,1,0,2,0,0,0,0,0,0,2,74.95,815.5,1
3888,4284,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,1,80.15,80.15,1
3889,1763,1,0,0,0,13,1,0,2,1,1,1,1,1,1,1,0,1,19.3,259.65,0
3890,2713,0,0,1,0,72,1,2,1,0,2,2,2,2,2,1,1,2,109.25,8109.8,1
3891,5636,1,0,1,0,42,1,2,0,2,0,0,0,0,0,1,0,1,56.1,2386.85,0
3892,2677,0,0,0,0,17,1,0,2,1,1,1,1,1,1,0,0,1,19.7,340.35,0
3893,4084,0,1,0,0,7,1,0,0,0,2,0,0,0,0,0,1,3,51.3,419.35,0
3894,4216,0,0,1,0,68,1,2,1,2,2,2,2,2,2,2,0,3,118.6,7990.05,0
3895,3486,1,0,1,1,56,1,2,2,1,1,1,1,1,1,2,0,0,24.15,1402.25,0
3896,6022,0,0,1,1,38,1,0,2,1,1,1,1,1,1,1,0,3,20.3,749.35,0
3897,5650,0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,2,115.5,8425.15,0
3898,1593,0,0,0,0,48,1,2,2,1,1,1,1,1,1,1,0,1,25.05,1171.5,0
3899,6495,0,1,1,0,52,1,2,1,2,2,2,0,2,2,0,1,2,109.1,5647.95,0
3900,5647,0,0,1,1,35,1,0,2,1,1,1,1,1,1,1,0,3,19.65,708.8,0
3901,1893,1,0,1,0,67,1,2,1,0,2,2,2,2,2,2,1,0,111.3,7567.2,0
3902,4231,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,3,29.9,29.9,0
3903,3673,1,0,0,0,53,1,0,1,0,2,0,2,0,0,0,1,3,80.6,4348.1,0
3904,3346,1,0,1,1,34,1,0,2,1,1,1,1,1,1,0,0,3,20.8,635.9,0
3905,4047,0,0,0,0,3,0,1,0,0,0,0,0,2,0,0,0,1,35.2,108.95,1
3906,4492,0,0,1,0,1,1,0,1,0,0,0,0,2,0,0,0,2,78.8,78.8,1
3907,1440,1,0,0,0,19,1,0,1,0,0,2,2,2,0,0,0,3,89.95,1682.4,0
3908,5838,0,1,1,0,60,1,2,1,2,2,2,2,2,2,2,1,0,116.05,6925.9,0
3909,743,1,0,0,0,11,1,0,2,1,1,1,1,1,1,2,0,1,19.55,223.15,0
3910,6276,0,0,0,0,47,1,2,1,0,2,2,0,2,2,0,1,2,106.4,5127.95,1
3911,671,1,0,0,0,18,1,0,0,2,0,0,0,0,0,0,0,2,49.4,874.8,1
3912,2710,0,0,1,1,60,1,2,1,2,2,2,2,2,2,2,0,1,115.25,6758.45,0
3913,6147,1,0,1,0,72,1,2,2,1,1,1,1,1,1,2,0,1,24.8,1874.3,0
3914,1184,1,0,0,0,39,1,0,2,1,1,1,1,1,1,1,0,3,19.9,791.15,0
3915,2165,0,0,1,0,59,1,0,1,2,0,2,0,0,0,1,1,1,81.25,4639.45,0
3916,3948,1,0,1,1,2,1,0,1,0,0,0,0,0,0,0,0,3,69.95,143.9,0
3917,2704,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,69.1,69.1,1
3918,4446,1,0,1,1,20,1,0,1,0,0,0,0,2,2,0,1,2,90.2,1776.55,1
3919,6328,0,0,0,0,6,1,2,1,0,0,0,0,2,2,0,1,0,93.55,536.4,1
3920,4461,1,0,0,0,71,1,2,1,0,0,2,2,0,0,2,1,1,86.4,6172,0
3921,5612,0,0,1,0,24,1,2,0,2,2,2,0,0,0,0,0,3,66.3,1559.45,0
3922,4347,1,1,1,0,67,1,2,1,0,0,0,0,2,2,0,1,1,94.65,6079,0
3923,3718,1,0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,3,80.85,80.85,1
3924,5445,0,0,1,1,48,1,2,1,0,0,0,0,0,2,1,1,3,82.05,4029.95,1
3925,6963,0,0,1,0,37,1,2,0,0,2,0,2,0,2,1,0,3,72.1,2658.4,0
3926,5602,1,0,0,0,11,0,1,0,0,2,2,0,0,0,0,0,3,34.7,383.55,0
3927,3046,1,0,1,0,3,1,0,2,1,1,1,1,1,1,0,1,1,20.55,51.15,1
3928,3226,0,0,1,0,18,1,0,1,0,0,2,0,2,2,0,1,1,95.95,1745.5,0
3929,6791,1,0,1,1,50,1,0,0,0,0,0,0,0,0,1,1,0,44.8,2230.85,0
3930,6217,0,0,1,1,67,1,2,1,2,0,2,2,2,2,1,1,2,109.4,7281.6,0
3931,6218,0,0,1,0,25,1,0,0,2,2,0,2,0,2,0,1,3,71.05,1837.7,0
3932,891,0,1,0,0,2,1,2,1,0,0,2,0,0,0,0,1,2,78.55,149.55,1
3933,3816,1,0,0,0,9,1,0,2,1,1,1,1,1,1,0,0,1,19.7,180.7,0
3934,1168,0,0,0,1,10,0,1,0,2,2,0,2,0,0,1,0,3,40.25,411.45,0
3935,5853,0,0,1,0,70,1,0,2,1,1,1,1,1,1,2,0,1,19.85,1328.35,0
3936,477,1,0,0,0,9,1,0,0,2,0,2,2,0,2,0,1,0,68.25,576.95,0
3937,4027,0,0,0,0,4,1,0,2,1,1,1,1,1,1,0,1,1,20.15,68.45,0
3938,4673,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,3,50.95,123.05,0
3939,6280,0,0,0,1,1,1,0,1,0,0,0,0,0,2,0,0,2,78.65,78.65,1
3940,1062,1,0,0,0,19,0,1,0,0,0,0,0,0,0,0,1,0,25.15,468.35,0
3941,3340,1,0,1,1,7,1,0,2,1,1,1,1,1,1,0,1,0,20.25,174.7,0
3942,4906,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,42.9,42.9,1
3943,6119,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,44,44,0
3944,3141,0,0,1,1,9,1,0,2,1,1,1,1,1,1,1,0,3,20.25,172.35,0
3945,2675,0,0,0,0,3,0,1,0,2,0,0,2,0,0,0,0,3,34.25,139.35,1
3946,3619,0,0,0,0,9,0,1,0,2,0,2,2,2,2,0,0,3,58.5,539.85,1
3947,3005,0,0,0,0,5,1,0,0,2,0,2,0,0,0,0,0,1,55.8,300.4,0
3948,3022,0,0,1,1,56,1,0,1,0,0,0,0,2,2,1,0,0,88.9,4968,0
3949,3111,0,0,0,1,18,1,2,0,2,0,0,0,0,0,0,0,3,57.65,992.7,0
3950,3986,1,1,0,0,49,1,2,1,0,0,0,0,2,2,0,1,2,96.2,4718.25,1
3951,4155,1,0,1,0,70,1,2,0,2,2,2,2,2,0,2,0,3,79.15,5536.5,0
3952,6909,0,0,0,0,72,1,2,1,0,2,2,2,2,2,2,1,1,108.05,7806.6,0
3953,3118,0,1,0,0,6,1,0,1,0,0,2,0,0,0,0,0,2,74.4,434.1,1
3954,5097,1,1,1,0,17,1,2,1,0,0,0,0,2,2,0,1,2,94.8,1563.9,0
3955,4730,1,0,1,0,29,0,1,0,0,0,0,0,2,2,0,1,2,45.9,1332.4,0
3956,3180,0,0,1,0,6,1,2,1,0,2,2,0,2,2,0,1,2,105.3,545.2,1
3957,1350,1,0,1,0,63,1,2,1,0,0,2,0,2,2,2,0,2,102.6,6296.75,0
3958,3229,1,0,1,0,16,1,2,1,0,0,0,0,0,0,0,1,0,73.85,1284.2,1
3959,6181,1,0,0,0,59,1,0,0,0,0,2,0,0,2,1,1,0,61.35,3645.5,0
3960,5221,0,0,0,0,3,1,0,0,0,0,2,0,2,0,0,0,2,57.55,161.45,0
3961,5230,0,0,0,0,8,0,1,0,0,2,0,0,0,0,0,1,3,29.25,226.95,0
3962,6298,0,1,1,0,7,1,2,1,0,0,0,0,0,2,0,1,2,84.55,646.85,1
3963,2278,0,0,0,0,68,1,0,2,1,1,1,1,1,1,2,0,1,19.6,1441.65,0
3964,1790,0,0,1,1,68,1,2,1,2,0,2,2,2,2,2,0,1,111.75,7511.3,0
3965,2568,0,1,1,0,52,1,2,1,0,2,2,0,2,2,1,1,2,106.5,5621.85,0
3966,6264,1,0,1,1,72,1,2,1,2,2,0,2,2,2,2,1,1,107.7,7919.8,0
3967,4153,0,0,1,0,32,1,0,2,1,1,1,1,1,1,1,0,3,19.3,593.2,0
3968,5251,0,0,1,0,72,1,0,2,1,1,1,1,1,1,2,0,0,20.05,1423.65,0
3969,2011,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,69.95,69.95,0
3970,1734,1,0,1,1,42,1,0,0,2,0,0,2,0,2,1,0,1,63.7,2763.35,0
3971,5987,0,0,0,0,25,1,2,2,1,1,1,1,1,1,2,0,1,24.75,692.1,1
3972,3804,1,0,0,0,45,1,0,0,2,0,0,0,0,0,0,1,0,50.9,2298.55,0
3973,2391,0,0,1,1,43,0,1,0,2,0,2,2,2,2,1,1,1,60.4,2640.55,0
3974,6718,1,0,1,0,37,1,2,0,2,0,2,0,2,2,1,0,3,79.25,2911.8,0
3975,1965,0,1,0,0,20,1,2,1,0,0,0,0,0,2,0,1,1,85.8,1727.5,1
3976,3710,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,2,24.45,86.6,1
3977,3326,1,0,1,0,63,1,0,1,2,2,2,2,2,2,2,1,1,110.1,6705.7,0
3978,292,1,0,0,0,3,1,0,1,0,0,0,0,2,2,0,0,3,90.7,237.65,0
3979,4947,1,0,1,1,66,1,2,2,1,1,1,1,1,1,2,1,1,25.3,1672.35,0
3980,6227,1,0,0,0,28,1,2,1,0,2,2,0,2,2,0,1,2,105.7,2979.5,1
3981,816,0,1,0,0,8,1,2,1,0,0,0,0,0,2,0,0,2,85.2,695.75,0
3982,6549,1,0,0,1,71,1,2,2,1,1,1,1,1,1,2,0,3,24.35,1654.6,0
3983,910,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,24.25,24.25,1
3984,4131,0,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,0,25.1,1857.85,0
3985,5037,1,1,1,0,16,1,0,0,2,2,0,0,0,0,0,1,0,54.55,825.1,0
3986,4395,1,0,1,0,66,1,2,1,2,2,2,2,0,0,2,0,3,96.6,6424.25,0
3987,5378,0,0,0,0,11,1,2,1,0,0,0,0,0,0,0,1,2,76.5,837.95,1
3988,4360,1,0,0,0,51,1,2,0,2,2,2,2,2,0,1,1,1,81.15,4126.2,0
3989,5386,0,0,0,1,8,0,1,0,2,0,0,0,0,2,0,1,2,38.5,330.8,0
3990,4930,1,0,0,0,14,1,0,1,0,0,0,0,2,2,0,1,2,92.9,1337.45,0
3991,1171,0,0,0,0,4,1,2,1,0,2,0,2,0,2,0,1,2,93.5,362.2,1
3992,2068,0,0,0,0,70,1,2,0,2,2,2,0,2,2,2,0,3,84.7,5991.05,0
3993,6835,0,0,0,1,70,1,2,0,2,2,0,2,0,0,2,0,2,66,4891.5,0
3994,273,0,1,1,0,54,1,2,1,0,2,0,0,2,2,1,1,1,101.5,5373.1,1
3995,413,1,0,0,1,28,1,0,1,2,0,0,0,0,0,0,1,0,74.9,2068.55,1
3996,956,1,0,0,0,24,1,0,2,1,1,1,1,1,1,2,0,3,20.75,487.05,0
3997,4245,0,0,1,0,69,1,0,0,0,2,0,0,0,2,2,1,1,61.45,4131.2,0
3998,4769,1,0,1,1,42,1,0,0,2,2,0,0,0,0,0,0,3,54.5,2301.15,0
3999,3719,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,69.6,131.65,1
4000,282,0,1,0,0,39,1,2,1,0,0,2,0,2,2,0,1,2,99.75,4036,0
4001,5242,1,0,1,1,45,1,2,1,0,2,2,2,2,2,2,1,0,109.75,4900.65,0
4002,6882,1,0,1,1,72,1,2,0,2,2,2,2,2,0,2,1,0,80.85,5727.45,0
4003,391,0,0,0,0,38,1,0,2,1,1,1,1,1,1,2,0,3,20.3,743.05,0
4004,4074,1,0,1,0,72,1,2,0,2,2,2,2,0,0,2,1,0,67.8,4804.65,0
4005,1745,1,0,0,0,1,1,2,2,1,1,1,1,1,1,0,1,3,24.05,24.05,1
4006,1774,1,0,1,1,72,1,0,2,1,1,1,1,1,1,2,1,1,19.8,1414.65,0
4007,721,1,0,1,0,55,1,2,2,1,1,1,1,1,1,2,0,0,25.7,1443.65,0
4008,506,0,0,1,1,51,0,1,0,0,0,2,2,2,2,1,1,2,56.15,2898.95,0
4009,2798,1,0,0,0,63,1,0,0,2,2,2,2,2,2,2,1,0,86.7,5309.5,0
4010,2604,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.4,20.4,0
4011,5745,0,0,1,1,23,1,0,2,1,1,1,1,1,1,2,1,3,19.65,451.55,0
4012,4715,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,2,50.55,50.55,1
4013,6770,0,0,0,0,2,1,2,0,0,0,0,2,0,0,0,1,3,54.35,117.05,0
4014,2544,0,1,0,0,52,1,2,1,2,2,2,0,2,2,0,0,1,108.1,5839.3,0
4015,6012,0,0,0,0,36,1,2,0,2,0,0,0,0,0,1,0,3,54.45,1893.5,0
4016,5471,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,45.35,45.35,0
4017,6619,0,0,0,0,28,1,2,0,2,0,2,0,0,0,1,0,3,59,1654.45,0
4018,2052,0,0,1,1,7,1,0,0,2,2,2,0,2,0,1,0,2,69.45,477.05,0
4019,4657,1,0,0,0,14,1,2,1,0,2,0,0,2,2,0,1,2,100.55,1415.55,1
4020,3011,1,1,1,0,72,0,1,0,2,2,2,2,2,2,2,1,1,64.95,4546,0
4021,2958,0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,1,3,20.5,20.5,1
4022,4118,0,0,0,0,10,1,0,2,1,1,1,1,1,1,0,0,3,18.85,163.2,0
4023,1139,1,0,0,0,42,1,0,2,1,1,1,1,1,1,1,0,0,19.8,849.9,0
4024,908,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,25.05,189.95,0
4025,2063,1,0,0,0,4,1,0,1,0,0,2,0,0,0,0,1,0,74.8,321.9,1
4026,165,1,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,1,114.3,8058.55,0
4027,3942,0,0,1,0,20,0,1,0,0,0,0,0,0,0,0,1,2,24.45,482.8,1
4028,3934,1,0,0,0,63,1,0,1,2,2,2,2,2,2,2,0,1,109.2,7049.75,0
4029,14,0,0,0,0,56,0,1,0,2,2,2,2,0,0,2,0,0,45.05,2560.1,0
4030,2959,0,0,0,1,5,1,0,0,0,0,0,2,0,0,0,1,3,51,286.8,0
4031,5864,0,0,1,0,72,1,2,1,0,2,2,2,2,2,2,1,0,110.45,7982.5,0
4032,2858,1,1,1,1,68,1,2,1,0,2,2,0,0,0,0,1,2,84.65,5683.6,0
4033,3658,1,0,1,1,67,1,0,0,2,2,0,2,0,0,1,0,3,60.05,3994.05,0
4034,3190,1,0,1,1,8,1,0,0,0,0,0,0,0,0,0,0,0,44.65,369.15,0
4035,1022,1,0,1,1,52,1,2,1,0,2,0,2,0,2,0,1,0,93.25,4631.7,0
4036,2823,0,0,1,1,18,1,0,2,1,1,1,1,1,1,0,1,3,20.25,401.95,0
4037,402,0,0,1,1,59,1,2,2,1,1,1,1,1,1,2,0,3,25.45,1534.05,0
4038,1726,0,0,0,0,60,1,0,2,1,1,1,1,1,1,2,0,3,20.6,1093,0
4039,5759,1,0,0,0,7,1,2,1,0,0,0,0,2,2,0,1,2,94.1,701.3,0
4040,6710,1,0,1,1,59,0,1,0,2,0,2,0,0,0,1,0,3,34.8,1980.3,0
4041,4117,1,0,0,0,46,0,1,0,2,0,2,2,2,2,2,1,0,60.75,2893.4,0
4042,3821,1,0,0,0,5,1,0,0,0,2,0,0,0,0,0,1,2,51.35,262.3,0
4043,2297,1,1,1,0,59,0,1,0,2,0,2,2,2,2,2,1,1,64.05,3886.85,0
4044,1433,0,0,1,0,70,1,2,0,0,2,2,2,2,2,2,1,0,84.8,5917.55,0
4045,2559,0,0,0,0,14,1,0,1,0,0,0,0,0,0,0,1,1,71,914,1
4046,297,0,0,0,0,44,1,2,0,0,0,0,0,0,0,0,1,3,50.15,2139.1,0
4047,1661,0,0,1,0,64,1,2,1,2,0,2,0,2,0,2,1,1,94.6,5948.7,0
4048,4773,0,0,1,1,58,0,1,0,2,0,2,2,2,2,2,0,3,59.75,3624.35,0
4049,4367,0,1,1,0,46,1,2,1,0,0,0,2,2,2,1,0,2,100.25,4753.85,0
4050,1830,1,1,1,0,58,1,2,1,0,2,0,0,2,2,0,1,2,98.9,5780.7,0
4051,5755,0,0,1,0,72,1,2,1,0,2,0,0,2,2,2,1,1,97.7,6869.7,0
4052,6769,0,1,0,0,30,0,1,0,0,0,2,0,2,0,0,1,2,40.3,1172.95,1
4053,5244,1,1,0,0,11,1,2,0,2,2,0,0,0,0,0,0,0,60.25,662.95,0
4054,6664,0,1,0,0,34,0,1,0,0,2,2,0,2,2,0,1,2,56.25,1765.95,0
4055,3251,1,0,0,0,54,0,1,0,2,2,0,0,0,2,2,0,0,46.2,2431.95,0
4056,2316,0,0,0,0,3,0,1,0,0,2,0,0,2,2,0,1,2,50.6,155.35,1
4057,5627,0,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,3,24.9,1859.2,0
4058,1976,0,0,1,1,40,1,2,1,0,0,2,2,0,0,0,1,2,84.85,3303.05,1
4059,2374,0,0,1,1,2,1,0,0,0,0,0,0,2,2,0,0,3,65.7,134.35,1
4060,517,1,0,1,1,54,1,2,0,0,0,2,0,0,2,2,0,1,63.35,3409.1,0
4061,1110,0,0,0,0,14,1,0,0,2,0,0,0,0,0,0,0,0,50.1,709.5,0
4062,1278,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,70.5,70.5,1
4063,2107,0,0,0,0,10,1,2,1,0,2,2,0,0,2,0,1,2,94.85,953.45,1
4064,241,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,2,50.15,50.15,0
4065,5107,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.75,19.75,1
4066,3412,1,0,0,0,56,1,2,0,2,2,0,2,0,0,1,1,0,64.65,3665.55,0
4067,6421,0,0,1,0,68,1,0,0,2,2,0,2,2,2,2,1,0,79.6,5515.8,0
4068,2382,0,0,1,1,14,1,0,2,1,1,1,1,1,1,1,1,3,19.5,272,0
4069,6962,1,0,1,1,68,1,0,1,2,0,0,2,2,2,2,1,2,99.55,6668,0
4070,358,1,1,1,0,55,1,2,1,0,0,0,0,0,0,0,1,2,74,4052.4,0
4071,4602,0,0,0,0,16,0,1,0,2,0,0,0,2,0,0,1,2,38.9,664.4,0
4072,1842,1,1,0,0,9,1,0,1,0,0,0,0,0,2,0,1,2,79.55,718.55,0
4073,5424,1,0,1,1,14,1,0,0,2,2,0,0,2,0,0,1,2,65.45,937.6,1
4074,642,1,1,1,0,58,1,2,1,0,0,2,0,2,2,0,1,2,98.7,5812.6,1
4075,2192,1,0,0,0,53,0,1,0,2,2,0,0,0,2,0,1,0,46.3,2546.85,0
4076,906,1,0,1,0,70,1,2,1,2,2,2,0,2,0,2,1,1,99.35,6944.5,0
4077,620,0,1,1,1,14,1,2,1,0,0,0,0,2,2,0,1,2,95.8,1346.3,0
4078,427,1,0,1,1,22,1,0,0,2,0,2,2,2,0,1,1,0,67.5,1544.05,1
4079,3953,0,0,1,0,10,1,2,1,2,0,0,0,0,0,0,1,1,78.15,765.15,0
4080,4366,0,0,1,1,29,1,2,2,1,1,1,1,1,1,2,0,3,26.1,692.55,0
4081,5411,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.6,69.6,1
4082,66,1,0,1,0,49,1,2,0,2,0,2,2,2,2,1,0,2,84.35,4059.35,1
4083,207,0,1,1,0,68,1,2,1,0,2,0,0,2,2,0,1,2,100.2,6851.65,1
4084,1896,0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0,2,78.05,78.05,1
4085,3970,0,0,0,0,30,0,1,0,0,0,0,2,0,2,1,1,1,40.35,1187.05,0
4086,1518,0,0,1,0,72,1,2,0,2,2,2,2,2,0,2,0,1,79.2,5401.9,0
4087,2688,0,0,0,0,10,1,0,2,1,1,1,1,1,1,0,1,3,20.9,247,0
4088,814,1,0,0,0,7,1,2,1,0,0,0,0,0,0,0,0,2,73.6,520,1
4089,2970,0,0,0,0,9,1,2,1,0,0,0,0,0,0,0,1,2,74.75,706.6,1
4090,1000,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,3,49.9,49.9,0
4091,5841,0,0,0,0,20,1,2,0,0,2,0,2,0,2,0,1,1,68.9,1370.35,0
4092,453,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.25,20.25,0
4093,1689,0,0,0,0,29,1,2,1,0,0,0,0,0,0,0,1,1,76,2215.25,0
4094,6096,1,0,0,0,1,1,0,1,0,0,0,2,0,0,0,0,2,74,74,0
4095,435,1,0,0,0,3,1,0,1,2,0,0,2,0,0,0,1,3,82.3,214.4,0
4096,560,0,0,0,0,20,1,0,1,2,0,2,0,2,0,0,1,0,89.4,1871.15,0
4097,6989,1,0,0,1,64,1,0,1,0,2,0,2,2,2,0,1,1,99.15,6171.2,0
4098,3782,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.2,20.2,1
4099,4667,0,0,0,0,6,0,1,0,2,0,0,0,0,0,0,0,0,29.45,161.45,0
4100,406,1,0,1,0,50,1,0,2,1,1,1,1,1,1,2,0,2,19.8,1013.2,0
4101,6846,1,0,0,0,6,1,0,0,2,0,0,0,0,2,0,1,0,59.15,336.7,0
4102,1281,1,0,1,1,7,1,0,0,0,0,0,0,0,0,0,0,2,44.75,333.65,0
4103,3679,1,0,1,1,72,1,2,1,0,0,2,0,0,2,2,1,1,90.8,6511.8,0
4104,2324,1,0,1,0,8,1,0,0,0,2,0,0,0,0,0,1,0,49.55,393.45,0
4105,3540,0,0,1,1,67,1,2,1,2,0,0,2,2,2,2,0,1,106.7,7009.5,0
4106,6447,0,1,1,0,24,1,2,1,0,0,0,0,2,2,0,1,2,93.55,2264.05,1
4107,1475,0,0,1,0,72,1,2,1,2,2,0,0,0,2,2,1,1,94.45,6921.7,0
4108,1805,1,0,1,1,33,1,0,2,1,1,1,1,1,1,1,1,0,19.45,600.25,0
4109,509,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,2,25.05,56.35,1
4110,3675,1,0,1,0,70,1,0,0,2,2,0,2,0,2,2,0,3,67.95,4664.15,0
4111,5078,0,0,0,0,22,1,0,0,0,2,2,0,2,0,1,0,0,65.25,1441.8,0
4112,4671,0,0,0,0,59,1,2,1,2,2,2,0,0,2,0,1,0,99.45,5623.7,0
4113,2782,1,0,0,0,36,1,0,2,1,1,1,1,1,1,1,1,1,20.35,695.85,0
4114,1074,0,0,1,1,51,1,0,2,1,1,1,1,1,1,2,0,3,19.95,1028.75,0
4115,5119,1,0,1,0,53,1,2,0,2,0,2,2,2,0,1,0,0,77.4,4155.95,0
4116,1681,0,0,1,1,20,1,0,2,1,1,1,1,1,1,1,0,0,19.7,395.6,0
4117,4375,1,0,1,0,63,1,0,1,2,0,2,0,2,2,2,0,1,99.7,6330.4,0
